acc,species,chromosome,start,end,strand
ENSG00000176381,Homo_sapiens,6,166307793,166308448,-1
ENSG00000164691,Homo_sapiens,6,159034468,159045152,-1
ENSG00000146109,Homo_sapiens,6,26596952,26600744,1
ENSG00000198719,Homo_sapiens,6,170282206,170290473,-1
ENSG00000081087,Homo_sapiens,6,108044831,108165840,-1
ENSG00000187987,Homo_sapiens,6,28432655,28443467,-1
ENSG00000204252,Homo_sapiens,6,33007497,33009579,-1
ENSG00000124702,Homo_sapiens,6,43014255,43021291,1
ENSG00000112763,Homo_sapiens,6,26457904,26469653,1
ENSG00000186577,Homo_sapiens,6,34246381,34249108,-1
ENSG00000155085,Homo_sapiens,6,109492856,109691212,-1
ENSG00000135537,Homo_sapiens,6,108295753,108356751,1
ENSG00000184357,Homo_sapiens,6,27866849,27867529,-1
ENSG00000204613,Homo_sapiens,6,30151945,30160934,-1
ENSG00000137337,Homo_sapiens,6,30699807,30717889,-1
ENSG00000232810,Homo_sapiens,6,31575567,31578336,1
ENSG00000166984,Homo_sapiens,6,167170593,167182908,1
ENSG00000001561,Homo_sapiens,6,46129993,46146699,1
ENSG00000172426,Homo_sapiens,6,43645046,43672599,1
ENSG00000112655,Homo_sapiens,6,43144299,43159883,1
ENSG00000146386,Homo_sapiens,6,139028842,139034576,1
ENSG00000204366,Homo_sapiens,6,31899607,31901992,-1
ENSG00000203872,Homo_sapiens,6,87347502,87365462,1
ENSG00000112081,Homo_sapiens,6,36594592,36602197,1
ENSG00000153292,Homo_sapiens,6,47000222,47018499,-1
ENSG00000111906,Homo_sapiens,6,125297487,125302078,-1
ENSG00000179165,Homo_sapiens,6,36391001,36400524,-1
ENSG00000168994,Homo_sapiens,6,3722620,3752026,-1
ENSG00000093144,Homo_sapiens,6,127316459,127342407,-1
ENSG00000112079,Homo_sapiens,6,36493892,36547470,-1
ENSG00000082293,Homo_sapiens,6,69866571,70209976,1
ENSG00000122335,Homo_sapiens,6,158114731,158168259,-1
ENSG00000112494,Homo_sapiens,6,167291464,167315988,1
ENSG00000188820,Homo_sapiens,6,116462467,116463768,1
ENSG00000153291,Homo_sapiens,6,46652915,46678190,1
ENSG00000221988,Homo_sapiens,6,32153999,32163680,1
ENSG00000204642,Homo_sapiens,6,29723340,29726525,1
ENSG00000124508,Homo_sapiens,6,26383433,26390181,1
ENSG00000203970,Homo_sapiens,6,50018843,50021981,-1
ENSG00000120440,Homo_sapiens,6,167325086,167341887,1
ENSG00000112319,Homo_sapiens,6,133241357,133532119,1
ENSG00000164488,Homo_sapiens,6,168307223,168319710,-1
ENSG00000118503,Homo_sapiens,6,137871211,137878860,1
ENSG00000164506,Homo_sapiens,6,147204533,147384755,1
ENSG00000111846,Homo_sapiens,6,10556424,10557993,1
ENSG00000124568,Homo_sapiens,6,25798785,25830557,-1
ENSG00000112214,Homo_sapiens,6,96562548,96616636,1
ENSG00000204308,Homo_sapiens,6,32178354,32180793,1
ENSG00000204385,Homo_sapiens,6,31863195,31879046,-1
ENSG00000137216,Homo_sapiens,6,44127639,44155518,1
ENSG00000112232,Homo_sapiens,6,61679960,62286227,-1
ENSG00000185250,Homo_sapiens,6,109390216,109441171,-1
ENSG00000180537,Homo_sapiens,6,13925193,13980008,1
ENSG00000228439,Homo_sapiens,6,99521075,99531720,1
ENSG00000131016,Homo_sapiens,6,151341686,151356773,1
ENSG00000118526,Homo_sapiens,6,133889335,133895553,1
ENSG00000204568,Homo_sapiens,6,30617709,30626395,1
ENSG00000111832,Homo_sapiens,6,116580207,116590347,1
ENSG00000278677,Homo_sapiens,6,27892757,27893149,-1
ENSG00000213079,Homo_sapiens,6,154733378,154834244,1
ENSG00000026652,Homo_sapiens,6,161129979,161274025,-1
ENSG00000112031,Homo_sapiens,6,152991228,152994808,-1
ENSG00000204394,Homo_sapiens,6,31777518,31795953,-1
ENSG00000204520,Homo_sapiens,6,31399784,31415313,1
ENSG00000275126,Homo_sapiens,6,27873199,27873510,-1
ENSG00000124818,Homo_sapiens,6,47782039,47811882,1
ENSG00000137414,Homo_sapiens,6,17600355,17611719,1
ENSG00000172594,Homo_sapiens,6,122789049,122809717,1
ENSG00000021355,Homo_sapiens,6,2832332,2842006,-1
ENSG00000112280,Homo_sapiens,6,70279762,70303070,-1
ENSG00000111879,Homo_sapiens,6,118959829,119078647,-1
ENSG00000152894,Homo_sapiens,6,127970113,128520583,-1
ENSG00000146070,Homo_sapiens,6,46704317,46735693,-1
ENSG00000178409,Homo_sapiens,6,107065187,107114432,-1
ENSG00000146282,Homo_sapiens,6,87545616,87569590,-1
ENSG00000124788,Homo_sapiens,6,16299112,16761490,-1
ENSG00000204428,Homo_sapiens,6,31676740,31680377,-1
ENSG00000111802,Homo_sapiens,6,24649979,24666591,-1
ENSG00000112299,Homo_sapiens,6,132681590,132714049,-1
ENSG00000145945,Homo_sapiens,6,3849388,3851317,1
ENSG00000237541,Homo_sapiens,6,32741342,32747215,1
ENSG00000120254,Homo_sapiens,6,150865679,151101885,1
ENSG00000112139,Homo_sapiens,6,37637960,37696811,-1
ENSG00000250264,Homo_sapiens,6,32813767,32838822,-1
ENSG00000203972,Homo_sapiens,6,49499979,49526515,1
ENSG00000118412,Homo_sapiens,6,89829900,89871412,1
ENSG00000135341,Homo_sapiens,6,90515683,90553464,-1
ENSG00000012660,Homo_sapiens,6,53267398,53349179,-1
ENSG00000187626,Homo_sapiens,6,28244623,28252224,-1
ENSG00000187871,Homo_sapiens,6,55327469,55402493,1
ENSG00000204540,Homo_sapiens,6,31138357,31140038,1
ENSG00000272047,Homo_sapiens,6,158168352,158199344,1
ENSG00000196284,Homo_sapiens,6,44829816,45003700,-1
ENSG00000095981,Homo_sapiens,6,39316171,39322588,-1
ENSG00000083123,Homo_sapiens,6,80106647,80346270,1
ENSG00000213066,Homo_sapiens,6,166999317,167042418,1
ENSG00000112293,Homo_sapiens,6,24428177,24489622,-1
ENSG00000204574,Homo_sapiens,6,30571433,30583708,1
ENSG00000155115,Homo_sapiens,6,110958560,110967890,1
ENSG00000197062,Homo_sapiens,6,28267010,28278221,1
ENSG00000204348,Homo_sapiens,6,31969844,31971984,-1
ENSG00000196569,Homo_sapiens,6,128883141,129516563,1
ENSG00000124772,Homo_sapiens,6,36740778,36757409,-1
ENSG00000093134,Homo_sapiens,6,132726994,132734333,-1
ENSG00000135315,Homo_sapiens,6,84124242,84227635,-1
ENSG00000079841,Homo_sapiens,6,72366730,72401651,1
ENSG00000204267,Homo_sapiens,6,32825410,32838770,-1
ENSG00000188056,Homo_sapiens,6,41228339,41237100,1
ENSG00000112561,Homo_sapiens,6,41683979,41735527,-1
ENSG00000137309,Homo_sapiens,6,34236873,34246230,1
ENSG00000178233,Homo_sapiens,6,44270743,44307506,1
ENSG00000184465,Homo_sapiens,6,169457355,169701586,-1
ENSG00000168830,Homo_sapiens,6,86937306,87016683,1
ENSG00000044090,Homo_sapiens,6,43037620,43053945,-1
ENSG00000135541,Homo_sapiens,6,135387784,135497745,-1
ENSG00000170542,Homo_sapiens,6,2887266,2903280,-1
ENSG00000204616,Homo_sapiens,6,30102897,30113106,-1
ENSG00000196260,Homo_sapiens,6,30931362,30955636,-1
ENSG00000112394,Homo_sapiens,6,111087503,111177706,1
ENSG00000168116,Homo_sapiens,6,57046532,57055239,1
ENSG00000118492,Homo_sapiens,6,146801859,146807838,1
ENSG00000146469,Homo_sapiens,6,152754211,152759765,1
ENSG00000001084,Homo_sapiens,6,53512989,53545033,-1
ENSG00000120278,Homo_sapiens,6,150721088,150843665,1
ENSG00000135577,Homo_sapiens,6,142075608,142088799,-1
ENSG00000153157,Homo_sapiens,6,10891507,10963806,1
ENSG00000111843,Homo_sapiens,6,10722915,10731119,1
ENSG00000092820,Homo_sapiens,6,158765742,158789474,-1
ENSG00000112118,Homo_sapiens,6,52264014,52284881,-1
ENSG00000164418,Homo_sapiens,6,101621948,102070083,1
ENSG00000244476,Homo_sapiens,6,11102491,11105674,-1
ENSG00000005700,Homo_sapiens,6,82170239,82247754,-1
ENSG00000204438,Homo_sapiens,6,31664210,31665185,-1
ENSG00000112246,Homo_sapiens,6,100388872,100463677,-1
ENSG00000164465,Homo_sapiens,6,117482662,117549797,1
ENSG00000137269,Homo_sapiens,6,53794980,53924121,1
ENSG00000203690,Homo_sapiens,6,167372177,167384510,-1
ENSG00000112308,Homo_sapiens,6,24706096,24719998,-1
ENSG00000181315,Homo_sapiens,6,26634393,26659752,-1
ENSG00000146038,Homo_sapiens,6,24171756,24358052,-1
ENSG00000123505,Homo_sapiens,6,110874784,110895708,1
ENSG00000197594,Homo_sapiens,6,131808016,131895155,1
ENSG00000153294,Homo_sapiens,6,47698553,47722021,1
ENSG00000197753,Homo_sapiens,6,35805398,35824075,1
ENSG00000120262,Homo_sapiens,6,151494030,151621193,1
ENSG00000146399,Homo_sapiens,6,132644984,132646003,-1
ENSG00000230062,Homo_sapiens,6,46746917,46759506,1
ENSG00000153989,Homo_sapiens,6,117675502,117710640,1
ENSG00000168394,Homo_sapiens,6,32845232,32853816,-1
ENSG00000124688,Homo_sapiens,6,43635819,43640952,1
ENSG00000131023,Homo_sapiens,6,149682919,149718105,-1
ENSG00000124743,Homo_sapiens,6,53647901,53665708,-1
ENSG00000111911,Homo_sapiens,6,125956781,125980244,1
ENSG00000155111,Homo_sapiens,6,110609978,110815209,-1
ENSG00000254440,Homo_sapiens,6,138215986,138218491,-1
ENSG00000112077,Homo_sapiens,6,49605733,49636839,-1
ENSG00000146192,Homo_sapiens,6,37005647,37029070,1
ENSG00000130349,Homo_sapiens,6,107028569,107051335,1
ENSG00000120438,Homo_sapiens,6,159785937,159788868,-1
ENSG00000124786,Homo_sapiens,6,8413094,8435611,-1
ENSG00000137193,Homo_sapiens,6,37170203,37175426,1
ENSG00000204435,Homo_sapiens,6,31666355,31670070,1
ENSG00000213719,Homo_sapiens,6,31730583,31736545,-1
ENSG00000243955,Homo_sapiens,6,52791664,52803910,-1
ENSG00000112486,Homo_sapiens,6,167111807,167139141,1
ENSG00000112309,Homo_sapiens,6,70857213,70956429,-1
